epoch,sod,sat,ki,alive_epochs,sigma_mm,accepted_phase_updates,rejected_phase_updates,phase_rows_present,phase_rows_missing,last_H_norm,participated_in_update,kalman_gain_norm,last_successful_update_epoch,epochs_since_last_accept,is_newborn,is_recently_reset
124,3720.0,G03,6,2,1473.0716,120,2,1,0,2.051849,0,0.000000,124,0,0,0
124,3720.0,G04,7,33,53.3888,122,1,1,0,2.243148,0,0.000000,124,0,0,0
124,3720.0,G08,8,49,51.3319,85,0,1,0,2.503146,0,0.000000,124,0,0,0
124,3720.0,G16,9,2,1776.1481,120,2,1,0,2.182977,0,0.000000,124,0,0,0
124,3720.0,G26,10,27,141.3318,123,0,1,0,4.178631,0,0.000000,124,0,0,0
124,3720.0,G27,11,2,2335.7151,122,1,1,0,2.461798,0,0.000000,124,0,0,0
124,3720.0,G07,13,22,181.1926,40,0,1,0,3.784141,0,0.000000,124,0,0,0
124,3720.0,G09,14,35,90.7976,41,0,1,0,3.194777,0,0.000000,124,0,0,0
125,3750.0,G03,6,3,883.8458,121,2,1,0,2.052565,0,0.000000,125,0,0,0
125,3750.0,G04,7,34,51.7757,123,1,1,0,2.240379,0,0.000000,125,0,0,0
125,3750.0,G08,8,50,50.6187,86,0,1,0,2.497654,0,0.000000,125,0,0,0
125,3750.0,G16,9,3,1067.8841,121,2,1,0,2.185838,0,0.000000,125,0,0,0
125,3750.0,G26,10,28,141.0801,123,0,1,0,4.178631,0,0.000000,124,1,0,0
125,3750.0,G27,11,3,1400.5745,123,1,1,0,2.459213,0,0.000000,125,0,0,0
125,3750.0,G07,13,23,170.7051,41,0,1,0,3.775795,0,0.000000,125,0,0,0
125,3750.0,G09,14,36,87.7054,42,0,1,0,3.178229,0,0.000000,125,0,0,0
126,3780.0,G03,6,4,605.8581,122,2,1,0,2.053297,0,0.000000,126,0,0,0
126,3780.0,G04,7,35,50.3153,124,1,1,0,2.237634,0,0.000000,126,0,0,0
126,3780.0,G08,8,51,49.9448,87,0,1,0,2.492225,0,0.000000,126,0,0,0
126,3780.0,G16,9,4,732.8883,122,2,1,0,2.188739,0,0.000000,126,0,0,0
126,3780.0,G26,10,29,140.9153,123,0,1,0,4.178631,0,0.000000,124,2,0,0
126,3780.0,G27,11,4,957.3778,124,1,1,0,2.456664,0,0.000000,126,0,0,0
126,3780.0,G07,13,24,161.3905,42,0,1,0,3.767527,0,0.000000,126,0,0,0
126,3780.0,G09,14,37,84.9018,43,0,1,0,3.161933,0,0.000000,126,0,0,0
127,3810.0,G03,6,5,449.1851,123,2,1,0,2.054044,0,0.000000,127,0,0,0
127,3810.0,G04,7,36,48.9730,125,1,1,0,2.234914,0,0.000000,127,0,0,0
127,3810.0,G08,8,52,49.3018,88,0,1,0,2.486857,0,0.000000,127,0,0,0
127,3810.0,G16,9,5,543.7561,123,2,1,0,2.191681,0,0.000000,127,0,0,0
127,3810.0,G27,11,5,707.2272,125,1,1,0,2.454150,0,0.000000,127,0,0,0
127,3810.0,G07,13,25,153.0697,43,0,1,0,3.759335,0,0.000000,127,0,0,0
127,3810.0,G09,14,38,82.3277,44,0,1,0,3.145884,0,0.000000,127,0,0,0
128,3840.0,G03,6,6,350.8006,124,2,1,0,2.054807,0,0.000000,128,0,0,0
128,3840.0,G04,7,37,47.7336,126,1,1,0,2.232218,0,0.000000,128,0,0,0
128,3840.0,G08,8,53,48.6863,89,0,1,0,2.481549,0,0.000000,128,0,0,0
128,3840.0,G16,9,6,424.7863,124,2,1,0,2.194665,0,0.000000,128,0,0,0
128,3840.0,G27,11,6,550.0193,126,1,1,0,2.451672,0,0.000000,128,0,0,0
128,3840.0,G07,13,26,145.6051,44,0,1,0,3.751218,0,0.000000,128,0,0,0
128,3840.0,G09,14,39,79.9560,45,0,1,0,3.130078,0,0.000000,128,0,0,0
129,3870.0,G03,6,7,284.3620,125,2,1,0,2.055586,0,0.000000,129,0,0,0
129,3870.0,G04,7,38,46.6533,127,1,1,0,2.229547,0,0.000000,129,0,0,0
129,3870.0,G08,8,54,48.0989,90,0,1,0,2.476302,0,0.000000,129,0,0,0
129,3870.0,G16,9,7,344.2884,125,2,1,0,2.197692,0,0.000000,129,0,0,0
129,3870.0,G27,11,7,443.7641,127,1,1,0,2.449230,0,0.000000,129,0,0,0
129,3870.0,G07,13,27,138.8847,45,0,1,0,3.743173,0,0.000000,129,0,0,0
129,3870.0,G09,14,40,77.7660,46,0,1,0,3.114511,0,0.000000,129,0,0,0
130,3900.0,G03,6,8,237.0375,126,2,1,0,2.056381,0,0.000000,130,0,0,0
130,3900.0,G04,7,39,45.5752,128,1,1,0,2.226899,0,0.000000,130,0,0,0
130,3900.0,G08,8,55,47.5304,91,0,1,0,2.471114,0,0.000000,130,0,0,0
130,3900.0,G16,9,8,286.8376,126,2,1,0,2.200761,0,0.000000,130,0,0,0
130,3900.0,G27,11,8,368.0367,128,1,1,0,2.446823,0,0.000000,130,0,0,0
130,3900.0,G07,13,28,132.8083,46,0,1,0,3.735201,0,0.000000,130,0,0,0
130,3900.0,G09,14,41,75.7329,47,0,1,0,3.099178,0,0.000000,130,0,0,0
131,3930.0,G03,6,9,201.9795,127,2,1,0,2.057191,0,0.000000,131,0,0,0
131,3930.0,G04,7,40,44.5703,129,1,1,0,2.224276,0,0.000000,131,0,0,0
131,3930.0,G08,8,56,46.9826,92,0,1,0,2.465985,0,0.000000,131,0,0,0
131,3930.0,G16,9,9,244.1767,127,2,1,0,2.203874,0,0.000000,131,0,0,0
131,3930.0,G27,11,9,311.8799,129,1,1,0,2.444450,0,0.000000,131,0,0,0
131,3930.0,G07,13,29,127.2983,47,0,1,0,3.727300,0,0.000000,131,0,0,0
131,3930.0,G09,14,42,73.8425,48,0,1,0,3.084074,0,0.000000,131,0,0,0
132,3960.0,G03,6,10,175.4645,128,2,1,0,2.058018,0,0.000000,132,0,0,0
132,3960.0,G04,7,41,43.9484,130,1,1,0,2.221676,0,0.000000,132,0,0,0
132,3960.0,G08,8,57,46.5655,93,0,1,0,2.460914,0,0.000000,132,0,0,0
132,3960.0,G16,9,10,211.7186,128,2,1,0,2.207032,0,0.000000,132,0,0,0
132,3960.0,G27,11,10,269.0984,130,1,1,0,2.442113,0,0.000000,132,0,0,0
132,3960.0,G07,13,30,122.3284,48,0,1,0,3.719469,0,0.000000,132,0,0,0
132,3960.0,G09,14,43,72.4267,49,0,1,0,3.069196,0,0.000000,132,0,0,0
133,3990.0,G03,6,11,154.3817,129,2,1,0,2.058862,0,0.000000,133,0,0,0
133,3990.0,G04,7,42,43.0229,131,1,1,0,2.219100,0,0.000000,133,0,0,0
133,3990.0,G08,8,58,46.0408,94,0,1,0,2.455900,0,0.000000,133,0,0,0
133,3990.0,G16,9,11,185.9586,129,2,1,0,2.210234,0,0.000000,133,0,0,0
133,3990.0,G27,11,11,235.3249,131,1,1,0,2.439810,0,0.000000,133,0,0,0
133,3990.0,G07,13,31,117.7474,49,0,1,0,3.711706,0,0.000000,133,0,0,0
133,3990.0,G09,14,44,70.7329,50,0,1,0,3.054539,0,0.000000,133,0,0,0
134,4020.0,G03,6,12,137.5458,130,2,1,0,2.059722,0,0.000000,134,0,0,0
134,4020.0,G04,7,43,42.1588,132,1,1,0,2.216548,0,0.000000,134,0,0,0
134,4020.0,G08,8,59,45.5358,95,0,1,0,2.450943,0,0.000000,134,0,0,0
134,4020.0,G16,9,12,165.3136,130,2,1,0,2.213481,0,0.000000,134,0,0,0
134,4020.0,G27,11,12,208.2897,132,1,1,0,2.437542,0,0.000000,134,0,0,0
134,4020.0,G07,13,32,113.5598,50,0,1,0,3.704010,0,0.000000,134,0,0,0
134,4020.0,G09,14,45,69.1504,51,0,1,0,3.040099,0,0.000000,134,0,0,0
135,4050.0,G03,6,13,123.8652,131,2,1,0,2.060598,0,0.000000,135,0,0,0
135,4050.0,G04,7,44,41.3471,133,1,1,0,2.214018,0,0.000000,135,0,0,0
135,4050.0,G08,8,60,45.0475,96,0,1,0,2.446043,0,0.000000,135,0,0,0
135,4050.0,G16,9,13,148.4749,131,2,1,0,2.216775,0,0.000000,135,0,0,0
135,4050.0,G27,11,13,186.2692,133,1,1,0,2.435308,0,0.000000,135,0,0,0
135,4050.0,G07,13,33,109.7207,51,0,1,0,3.696381,0,0.000000,135,0,0,0
135,4050.0,G09,14,46,67.6682,52,0,1,0,3.025873,0,0.000000,135,0,0,0
136,4080.0,G03,6,14,112.5916,132,2,1,0,2.061491,0,0.000000,136,0,0,0
136,4080.0,G04,7,45,40.5850,134,1,1,0,2.211512,0,0.000000,136,0,0,0
136,4080.0,G08,8,61,44.5792,97,0,1,0,2.441198,0,0.000000,136,0,0,0
136,4080.0,G16,9,14,134.5424,132,2,1,0,2.220115,0,0.000000,136,0,0,0
136,4080.0,G27,11,14,168.0729,134,1,1,0,2.433108,0,0.000000,136,0,0,0
136,4080.0,G07,13,34,106.1935,52,0,1,0,3.688816,0,0.000000,136,0,0,0
136,4080.0,G09,14,47,66.2780,53,0,1,0,3.011857,0,0.000000,136,0,0,0
137,4110.0,G03,6,15,103.1845,133,2,1,0,2.062400,0,0.000000,137,0,0,0
137,4110.0,G04,7,46,39.8670,135,1,1,0,2.209028,0,0.000000,137,0,0,0
137,4110.0,G08,8,62,44.1290,98,0,1,0,2.436408,0,0.000000,137,0,0,0
137,4110.0,G16,9,15,122.8681,133,2,1,0,2.223503,0,0.000000,137,0,0,0
137,4110.0,G27,11,15,152.8466,135,1,1,0,2.430942,0,0.000000,137,0,0,0
137,4110.0,G07,13,35,102.9453,53,0,1,0,3.681316,0,0.000000,137,0,0,0
137,4110.0,G09,14,48,64.9707,54,0,1,0,2.998046,0,0.000000,137,0,0,0
138,4140.0,G03,6,16,96.1691,134,2,1,0,2.063327,0,0.000000,138,0,0,0
138,4140.0,G04,7,47,39.2757,136,1,1,0,2.206568,0,0.000000,138,0,0,0
138,4140.0,G08,8,63,43.6993,99,0,1,0,2.431673,0,0.000000,138,0,0,0
138,4140.0,G16,9,16,112.9985,134,2,1,0,2.226940,0,0.000000,138,0,0,0
138,4140.0,G27,11,16,139.9850,136,1,1,0,2.428809,0,0.000000,138,0,0,0
138,4140.0,G07,13,36,99.9493,54,0,1,0,3.673878,0,0.000000,138,0,0,0
138,4140.0,G09,14,49,63.7408,55,0,1,0,2.984438,0,0.000000,138,0,0,0
139,4170.0,G03,6,17,89.1913,135,2,1,0,2.064270,0,0.000000,139,0,0,0
139,4170.0,G04,7,48,38.6224,137,1,1,0,2.204129,0,0.000000,139,0,0,0
139,4170.0,G08,8,64,43.2793,100,0,1,0,2.426991,0,0.000000,139,0,0,0
139,4170.0,G16,9,17,104.5348,135,2,1,0,2.230425,0,0.000000,139,0,0,0
139,4170.0,G27,11,17,128.9796,137,1,1,0,2.426711,0,0.000000,139,0,0,0
139,4170.0,G07,13,37,97.1756,55,0,1,0,3.666502,0,0.000000,139,0,0,0
139,4170.0,G09,14,50,62.5765,56,0,1,0,2.971028,0,0.000000,139,0,0,0
140,4200.0,G03,6,18,83.2292,136,2,1,0,2.065230,0,0.000000,140,0,0,0
140,4200.0,G04,7,49,38.0040,138,1,1,0,2.201714,0,0.000000,140,0,0,0
140,4200.0,G08,8,65,42.8727,101,0,1,0,2.422363,0,0.000000,140,0,0,0
140,4200.0,G16,9,18,97.2352,136,2,1,0,2.233960,0,0.000000,140,0,0,0
140,4200.0,G27,11,18,119.5017,138,1,1,0,2.424645,0,0.000000,140,0,0,0
140,4200.0,G07,13,38,94.6046,56,0,1,0,3.659187,0,0.000000,140,0,0,0
140,4200.0,G09,14,51,61.4743,57,0,1,0,2.957814,0,0.000000,140,0,0,0
141,4230.0,G03,6,19,78.0910,137,2,1,0,2.066208,0,0.000000,141,0,0,0
141,4230.0,G04,7,50,37.4163,139,1,1,0,2.199320,0,0.000000,141,0,0,0
141,4230.0,G08,8,66,42.4786,102,0,1,0,2.417787,0,0.000000,141,0,0,0
141,4230.0,G16,9,19,90.8925,137,2,1,0,2.237545,0,0.000000,141,0,0,0
141,4230.0,G27,11,19,111.2784,139,1,1,0,2.422613,0,0.000000,141,0,0,0
141,4230.0,G07,13,39,92.2169,57,0,1,0,3.651931,0,0.000000,141,0,0,0
141,4230.0,G09,14,52,60.4288,58,0,1,0,2.944791,0,0.000000,141,0,0,0
142,4260.0,G03,6,20,73.6341,138,2,1,0,2.067202,0,0.000000,142,0,0,0
142,4260.0,G04,7,51,36.8699,140,1,1,0,2.196948,0,0.000000,142,0,0,0
142,4260.0,G08,8,67,42.0964,103,0,1,0,2.413263,0,0.000000,142,0,0,0
142,4260.0,G16,9,20,85.3473,138,2,1,0,2.241182,0,0.000000,142,0,0,0
142,4260.0,G27,11,20,104.0988,140,1,1,0,2.420614,0,0.000000,142,0,0,0
142,4260.0,G07,13,40,89.9952,58,0,1,0,3.644734,0,0.000000,142,0,0,0
142,4260.0,G09,14,53,59.4355,59,0,1,0,2.931957,0,0.000000,142,0,0,0
143,4290.0,G03,6,21,69.7333,139,2,1,0,2.068215,0,0.000000,143,0,0,0
143,4290.0,G04,7,52,36.3340,141,1,1,0,2.194599,0,0.000000,143,0,0,0
143,4290.0,G08,8,68,41.7240,104,0,1,0,2.408791,0,0.000000,143,0,0,0
143,4290.0,G16,9,21,80.4642,139,2,1,0,2.244870,0,0.000000,143,0,0,0
143,4290.0,G27,11,21,97.7862,141,1,1,0,2.418647,0,0.000000,143,0,0,0
143,4290.0,G07,13,41,87.9237,59,0,1,0,3.637595,0,0.000000,143,0,0,0
143,4290.0,G09,14,54,58.4894,60,0,1,0,2.919307,0,0.000000,143,0,0,0
144,4320.0,G03,6,22,66.3030,140,2,1,0,2.069244,0,0.000000,144,0,0,0
144,4320.0,G04,7,53,35.8217,142,1,1,0,2.192271,0,0.000000,144,0,0,0
144,4320.0,G08,8,69,41.3614,105,0,1,0,2.404370,0,0.000000,144,0,0,0
144,4320.0,G16,9,22,76.1435,140,2,1,0,2.248611,0,0.000000,144,0,0,0
144,4320.0,G27,11,22,92.2086,142,1,1,0,2.416714,0,0.000000,144,0,0,0
144,4320.0,G07,13,42,85.9890,60,0,1,0,3.630512,0,0.000000,144,0,0,0
144,4320.0,G09,14,55,57.5869,61,0,1,0,2.906840,0,0.000000,144,0,0,0
145,4350.0,G03,6,23,63.5138,141,2,1,0,2.070292,0,0.000000,145,0,0,0
145,4350.0,G04,7,54,35.3432,143,1,1,0,2.189964,0,0.000000,145,0,0,0
145,4350.0,G08,8,70,41.0085,106,0,1,0,2.399999,0,0.000000,145,0,0,0
145,4350.0,G16,9,23,72.3043,141,2,1,0,2.252406,0,0.000000,145,0,0,0
145,4350.0,G27,11,23,87.2587,143,1,1,0,2.414812,0,0.000000,145,0,0,0
145,4350.0,G07,13,43,84.1790,61,0,1,0,3.623486,0,0.000000,145,0,0,0
145,4350.0,G09,14,56,56.7249,62,0,1,0,2.894551,0,0.000000,145,0,0,0
146,4380.0,G03,6,24,60.7738,142,2,1,0,2.071357,0,0.000000,146,0,0,0
146,4380.0,G04,7,55,34.8713,144,1,1,0,2.187679,0,0.000000,146,0,0,0
146,4380.0,G08,8,71,40.6633,107,0,1,0,2.395678,0,0.000000,146,0,0,0
146,4380.0,G16,9,24,68.8719,142,2,1,0,2.256255,0,0.000000,146,0,0,0
146,4380.0,G27,11,24,82.8395,144,1,1,0,2.412944,0,0.000000,146,0,0,0
146,4380.0,G07,13,44,82.4823,62,0,1,0,3.616514,0,0.000000,146,0,0,0
146,4380.0,G09,14,57,55.8996,63,0,1,0,2.882438,0,0.000000,146,0,0,0
147,4410.0,G03,6,25,58.3323,143,2,1,0,2.072440,0,0.000000,147,0,0,0
147,4410.0,G04,7,56,34.4181,145,1,1,0,2.185416,0,0.000000,147,0,0,0
147,4410.0,G08,8,72,40.3261,108,0,1,0,2.391406,0,0.000000,147,0,0,0
147,4410.0,G16,9,25,65.7934,143,2,1,0,2.260160,0,0.000000,147,0,0,0
147,4410.0,G27,11,25,78.8804,145,1,1,0,2.411107,0,0.000000,147,0,0,0
147,4410.0,G07,13,45,80.8892,63,0,1,0,3.609595,0,0.000000,147,0,0,0
147,4410.0,G09,14,58,55.1085,64,0,1,0,2.870498,0,0.000000,147,0,0,0
148,4440.0,G03,6,26,57.2398,144,2,1,0,2.073541,0,0.000000,148,0,0,0
148,4440.0,G04,7,57,34.1030,146,1,1,0,2.183173,0,0.000000,148,0,0,0
148,4440.0,G08,8,73,40.0466,109,0,1,0,2.387183,0,0.000000,148,0,0,0
148,4440.0,G16,9,26,64.1299,144,2,1,0,2.264120,0,0.000000,148,0,0,0
148,4440.0,G27,11,26,76.3736,146,1,1,0,2.409303,0,0.000000,148,0,0,0
148,4440.0,G07,13,46,79.4030,64,0,1,0,3.602730,0,0.000000,148,0,0,0
148,4440.0,G09,14,59,54.4511,65,0,1,0,2.858727,0,0.000000,148,0,0,0
149,4470.0,G03,6,27,55.0875,145,2,1,0,2.074661,0,0.000000,149,0,0,0
149,4470.0,G04,7,58,33.6700,147,1,1,0,2.180951,0,0.000000,149,0,0,0
149,4470.0,G08,8,74,39.7200,110,0,1,0,2.383008,0,0.000000,149,0,0,0
149,4470.0,G16,9,27,61.4514,145,2,1,0,2.268137,0,0.000000,149,0,0,0
149,4470.0,G27,11,27,72.9810,147,1,1,0,2.407531,0,0.000000,149,0,0,0
149,4470.0,G07,13,47,77.9895,65,0,1,0,3.595916,0,0.000000,149,0,0,0
149,4470.0,G09,14,60,53.7096,66,0,1,0,2.847124,0,0.000000,149,0,0,0
150,4500.0,G03,6,28,53.1662,146,2,1,0,2.075799,0,0.000000,150,0,0,0
150,4500.0,G04,7,59,33.2552,148,1,1,0,2.178750,0,0.000000,150,0,0,0
150,4500.0,G08,8,75,39.4006,111,0,1,0,2.378882,0,0.000000,150,0,0,0
150,4500.0,G16,9,28,59.0399,146,2,1,0,2.272213,0,0.000000,150,0,0,0
150,4500.0,G27,11,28,69.9257,148,1,1,0,2.405790,0,0.000000,150,0,0,0
150,4500.0,G07,13,48,76.6564,66,0,1,0,3.589154,0,0.000000,150,0,0,0
150,4500.0,G09,14,61,53.0088,67,0,1,0,2.835684,0,0.000000,150,0,0,0
151,4530.0,G03,6,29,52.5888,147,2,1,0,2.076955,0,0.000000,151,0,0,0
151,4530.0,G04,7,60,33.0076,149,1,1,0,2.176570,0,0.000000,151,0,0,0
151,4530.0,G08,8,76,39.1616,112,0,1,0,2.374802,0,0.000000,151,0,0,0
151,4530.0,G16,9,29,58.2392,147,2,1,0,2.276347,0,0.000000,151,0,0,0
151,4530.0,G27,11,29,68.8041,149,1,1,0,2.404082,0,0.000000,151,0,0,0
151,4530.0,G07,13,49,75.5713,67,0,1,0,3.582442,0,0.000000,151,0,0,0
151,4530.0,G09,14,62,52.5644,68,0,1,0,2.824405,0,0.000000,151,0,0,0
152,4560.0,G03,6,30,50.8429,148,2,1,0,2.078130,0,0.000000,152,0,0,0
152,4560.0,G04,7,61,32.6096,150,1,1,0,2.174411,0,0.000000,152,0,0,0
152,4560.0,G08,8,77,38.8490,113,0,1,0,2.370769,0,0.000000,152,0,0,0
152,4560.0,G16,9,30,56.0561,148,2,1,0,2.280540,0,0.000000,152,0,0,0
152,4560.0,G27,11,30,66.0335,150,1,1,0,2.402404,0,0.000000,152,0,0,0
152,4560.0,G07,13,50,74.3591,68,0,1,0,3.575780,0,0.000000,152,0,0,0
152,4560.0,G09,14,63,51.9082,69,0,1,0,2.813285,0,0.000000,152,0,0,0
153,4590.0,G03,6,31,50.0616,149,2,1,0,2.079324,0,0.000000,153,0,0,0
153,4590.0,G04,7,62,32.3464,151,1,1,0,2.172271,0,0.000000,153,0,0,0
153,4590.0,G08,8,78,38.6056,114,0,1,0,2.366782,0,0.000000,153,0,0,0
153,4590.0,G16,9,31,55.0579,149,2,1,0,2.284794,0,0.000000,153,0,0,0
153,4590.0,G27,11,31,64.6804,151,1,1,0,2.400759,0,0.000000,153,0,0,0
153,4590.0,G07,13,51,73.3845,69,0,1,0,3.569166,0,0.000000,153,0,0,0
153,4590.0,G09,14,64,51.4357,70,0,1,0,2.802321,0,0.000000,153,0,0,0
154,4620.0,G03,6,32,48.5338,150,2,1,0,2.080536,0,0.000000,154,0,0,0
154,4620.0,G04,7,63,31.9752,152,1,1,0,2.170152,0,0.000000,154,0,0,0
154,4620.0,G08,8,79,38.3020,115,0,1,0,2.362841,0,0.000000,154,0,0,0
154,4620.0,G16,9,32,53.1357,150,2,1,0,2.289110,0,0.000000,154,0,0,0
154,4620.0,G27,11,32,62.2399,152,1,1,0,2.399144,0,0.000000,154,0,0,0
154,4620.0,G07,13,52,72.2779,70,0,1,0,3.562599,0,0.000000,154,0,0,0
154,4620.0,G09,14,65,50.8235,71,0,1,0,2.791511,0,0.000000,154,0,0,0
155,4650.0,G03,6,33,47.1648,151,2,1,0,2.081768,0,0.000000,155,0,0,0
155,4650.0,G04,7,64,31.6214,153,1,1,0,2.168053,0,0.000000,155,0,0,0
155,4650.0,G08,8,80,38.0050,116,0,1,0,2.358946,0,0.000000,155,0,0,0
155,4650.0,G16,9,33,51.4010,151,2,1,0,2.293488,0,0.000000,155,0,0,0
155,4650.0,G27,11,33,60.0387,153,1,1,0,2.397561,0,0.000000,155,0,0,0
155,4650.0,G07,13,53,71.2285,71,0,1,0,3.556080,0,0.000000,155,0,0,0
155,4650.0,G09,14,66,50.2374,72,0,1,0,2.780851,0,0.000000,155,0,0,0
156,4680.0,G03,6,34,46.0579,152,2,1,0,2.083019,0,0.000000,156,0,0,0
156,4680.0,G04,7,65,31.3159,154,1,1,0,2.165974,0,0.000000,156,0,0,0
156,4680.0,G08,8,81,37.7342,117,0,1,0,2.355095,0,0.000000,156,0,0,0
156,4680.0,G16,9,34,49.8441,152,2,1,0,2.297930,0,0.000000,156,0,0,0
156,4680.0,G27,11,34,58.0810,154,1,1,0,2.396009,0,0.000000,156,0,0,0
156,4680.0,G07,13,54,70.2332,72,0,1,0,3.549607,0,0.000000,156,0,0,0
156,4680.0,G09,14,67,49.6771,73,0,1,0,2.770339,0,0.000000,156,0,0,0
157,4710.0,G03,6,35,44.9191,153,2,1,0,2.084290,0,0.000000,157,0,0,0
157,4710.0,G04,7,66,30.9868,155,1,1,0,2.163914,0,0.000000,157,0,0,0
157,4710.0,G08,8,82,37.4469,118,0,1,0,2.351288,0,0.000000,157,0,0,0
157,4710.0,G16,9,35,48.4097,153,2,1,0,2.302436,0,0.000000,157,0,0,0
